metric,cell_id,annotation,num_spots,gene,num_gene_spots,score,variance,experiment,sample
periph,8931537491358507423444275974972028923,L6_CT,300,Timp3,1,0.9866220735785952,0.33556298773690085,BICCN_mouse1,m1s5
periph,127400949680075445454122016551252219917,Astro,213,Timp3,4,0.16037735849056606,0.13268660258692294,BICCN_mouse1,m1s5
periph,70237839619380234966572709781803312696,L6_CT,305,Timp3,1,-0.4473684210526316,0.33552631578947395,BICCN_mouse1,m1s4
periph,315790267804217499057574114962103203526,Sst,679,Timp3,2,0.15339233038348082,0.16691176257313015,BICCN_mouse1,m1s3
periph,265566232053332727789504914888285890571,L5_IT,864,Timp3,2,0.8876013904982619,0.1668593438591918,BICCN_mouse1,m1s2
periph,152085738797357922631288596218480333805,L23_IT,437,Timp3,2,-0.07339449541284404,0.16704717616362308,BICCN_mouse1,m1s2
periph,253922652210654146418613361131057837978,L23_IT,793,Timp3,1,0.39141414141414144,0.33417508417508396,BICCN_mouse1,m1s4
periph,93630932844080984920735193908615532110,L5_ET,890,Timp3,1,-0.1046119235095613,0.3340832395950506,BICCN_mouse1,m1s5
periph,13527497858177791346314796652029045511,L6_CT,680,Timp3,2,0.13696612665684832,0.16691140267351476,BICCN_mouse1,m1s5
periph,291497903821471449833373091961690214868,L5_IT,922,Timp3,3,0.7502714440825191,0.19999905687180872,BICCN_mouse1,m1s3
periph,8486162344768756826218145317256816759,L5_IT,730,Timp3,2,0.09327846364883402,0.16689466312660606,BICCN_mouse1,m1s6
periph,272089216950614880430473598102368889298,L5_ET,1388,Timp3,3,0.9351117519826964,0.199999584149656,BICCN_mouse1,m1s4
periph,138985438617096717162872983927057506794,L6_IT,471,Timp3,1,0.9702127659574468,0.3347517730496453,BICCN_mouse1,m1s5
periph,157776863373208886948607501985392252681,Sst,338,Timp3,7,0.04451038575667656,0.10978054457348983,BICCN_mouse1,m1s1
periph,34452084296852815808898363572624369684,Oligo,393,Timp3,3,-0.10714285714285714,0.19999479383590155,BICCN_mouse1,m1s6
periph,205251373411309565959161126171225739523,L5_IT,895,Timp3,3,-0.0022371364653243847,0.199998999044087,BICCN_mouse1,m1s2
periph,228817085903099153511580112830454887444,Sst,996,Timp3,8,0.3577889447236181,0.08844095407242791,BICCN_mouse1,m1s5
periph,235177087457680731665338215922404942517,L23_IT,348,Timp3,1,-1.0,0.33525456292026884,BICCN_mouse1,m1s3
periph,24538862713441615018754851426215282026,Pvalb,250,Timp3,1,0.7429718875502008,0.3360107095046854,BICCN_mouse1,m1s6
periph,79904815922586848334490843597751586547,L6_CT,231,Timp3,1,0.9739130434782608,0.3362318840579709,BICCN_mouse1,m1s1
periph,126358495686726225466116742881130868110,L5_IT,500,Timp3,2,0.9158316633266532,0.16699932931996272,BICCN_mouse1,m1s1
periph,145601264476080052855768875912706412611,L23_IT,515,Timp3,1,0.20622568093385213,0.3346303501945526,BICCN_mouse1,m1s5
periph,299847297195207297961695907906942475923,L23_IT,448,Timp3,1,0.6062639821029083,0.33482475764354985,BICCN_mouse1,m1s5
periph,54027004242275268711503564584950506835,VLMC,476,Timp3,23,-0.14947368421052631,0.03830798891966758,BICCN_mouse1,m1s1
periph,316243742778823451004742571664803461826,Sst,739,Timp3,10,0.3726287262872629,0.07503650424530847,BICCN_mouse1,m1s1
periph,114055771567315585486774248518762923077,L6_CT,265,Timp3,1,0.1893939393939394,0.335858585858586,BICCN_mouse1,m1s6
periph,296154612630341218193968729496626460178,VLMC,266,Timp3,23,0.18490566037735848,0.036956069775720905,BICCN_mouse1,m1s3
periph,307018054236616679754652225612110931263,Sst,281,Timp3,2,0.3071428571428572,0.16725765306122442,BICCN_mouse1,m1s4
periph,18009232892010411235508638071554405240,L5_IT,853,Timp3,4,0.29225352112676056,0.13317573673653832,BICCN_mouse1,m1s5
periph,171322662692355401858406925158271609449,L23_IT,778,Timp3,4,0.6795366795366795,0.13316040806388316,BICCN_mouse1,m1s2
periph,189443250359409892024257696587751926196,L6_IT,382,Timp3,3,0.5800524934383202,0.19999448887786656,BICCN_mouse1,m1s2
periph,199282445162010825733690419447361839376,SMC,322,Timp3,28,0.09968847352024922,0.029660506748401795,BICCN_mouse1,m1s5
periph,37241516711074356415837875941300828864,L23_IT,360,Timp3,2,0.9387186629526464,0.16712833285485576,BICCN_mouse1,m1s6
periph,264410783318541825695901758969808716066,L6b,479,Timp3,4,-0.1087866108786611,0.13305089196617714,BICCN_mouse1,m1s6
periph,211201677030029231711999227110985383179,Vip,627,Timp3,1,0.8242811501597445,0.3343982960596377,BICCN_mouse1,m1s5
periph,282075413933540982432690778385144835018,L23_IT,522,Timp3,2,-0.05374280230326296,0.16698533628547876,BICCN_mouse1,m1s2
periph,290731995244148015463675411243422263980,OPC,247,Timp3,2,0.17073170731707318,0.16733866525657107,BICCN_mouse1,m1s6
periph,146370548454714426813585164977166881592,Sst,509,Timp3,3,-0.3622047244094488,0.1999968999938,BICCN_mouse1,m1s3
periph,64517573721091152137571615969454603116,OPC,324,Timp3,15,0.56656346749226,0.05662234796822045,BICCN_mouse1,m1s2
periph,316859113623523149992063142160649592435,SMC,692,Timp3,61,0.07670043415340087,0.014536704078277462,BICCN_mouse1,m1s4
periph,234492543853360275145571269160090267068,L6_CT,256,Timp3,1,-0.6313725490196078,0.33594771241830057,BICCN_mouse1,m1s5
periph,283553998871756733171942897508157151465,L5_IT,1021,Timp3,1,0.5529411764705883,0.3339869281045746,BICCN_mouse1,m1s5
periph,320971960625761010777055264997629031634,Sst,297,Timp3,7,0.10135135135135136,0.1095943916889863,BICCN_mouse1,m1s6
periph,292568147766450578762342472076637748768,SMC,474,Timp3,12,0.2452431289640592,0.06467302302889104,BICCN_mouse1,m1s4
periph,314143939461418347468171142055759401280,Astro,355,Timp3,16,0.3672316384180791,0.05035489889402728,BICCN_mouse1,m1s3
periph,337166795988936556215146720248908218916,L6_CT,473,Timp3,1,-0.4872881355932203,0.3347457627118641,BICCN_mouse1,m1s3
periph,124807303309506719085781537132224460363,L5_ET,681,Timp3,1,0.4,0.3343137254901957,BICCN_mouse1,m1s4
periph,29303497516343656593398735335472675138,L6_CT,319,Timp3,1,-0.5911949685534591,0.3354297693920336,BICCN_mouse1,m1s6
periph,107236013926218335455709882425789217135,L56_NP,263,Timp3,1,0.9236641221374046,0.3358778625954198,BICCN_mouse1,m1s3
periph,107651994080045933310388617565956861293,L5_IT,1059,Timp3,1,-0.8676748582230623,0.3339634530560804,BICCN_mouse1,m1s4
periph,152858811883306252468292140969613609354,Lamp5,899,Timp3,10,0.20155902004454346,0.07516534685298733,BICCN_mouse1,m1s5
periph,288931307330468840512621735299767186214,L6_CT,533,Timp3,2,0.6372180451127819,0.16697877211826573,BICCN_mouse1,m1s2
periph,319287910040571962219689205553187917965,Endo,220,Timp3,9,-0.4885844748858447,0.08838810321264816,BICCN_mouse1,m1s4
periph,98445767651680685663430654921168540531,L6_IT,498,Timp3,1,0.4406438631790745,0.3346747149564052,BICCN_mouse1,m1s2
periph,11107149893983134455923284806280142638,VLMC,256,Timp3,18,-0.32941176470588235,0.044557275541795636,BICCN_mouse1,m1s3
periph,194796263688373939695373585947700846669,L5_IT,343,Timp3,1,0.5906432748538012,0.33528265107212474,BICCN_mouse1,m1s3
periph,326085986634667031798465254473680678593,L23_IT,1183,Timp3,2,-0.4957698815566836,0.16680743202941595,BICCN_mouse1,m1s5
periph,243831190412029222332313016054548154528,Astro,220,Timp3,1,-0.771689497716895,0.3363774733637748,BICCN_mouse1,m1s5
periph,338538282453367352411287891290797499810,L6_CT,419,Timp3,2,0.7177033492822966,0.1670634829788695,BICCN_mouse1,m1s6
periph,211869646036605214723021336843600844672,L6_IT,1149,Timp3,3,0.2578397212543554,0.19999939297551225,BICCN_mouse1,m1s3
periph,131068045499215608293087337703269619251,L6_IT,915,Timp3,1,-0.07658643326039387,0.33406272793581365,BICCN_mouse1,m1s5
periph,17135738391167381580284016527929110655,L6_CT,201,Timp3,1,-0.58,0.3366666666666666,BICCN_mouse1,m1s1
periph,159589687015756291922603893296119394404,Sst,979,Timp3,7,-0.114519427402863,0.1106552749444842,BICCN_mouse1,m1s2
periph,137605944660065809438888514433452320985,Lamp5,557,Timp3,1,0.2805755395683453,0.3345323741007193,BICCN_mouse1,m1s2
periph,15701551805405315450216265029327594389,L23_IT,566,Timp3,3,-0.4477876106194689,0.1999974939306132,BICCN_mouse1,m1s2
periph,218906349336177384263326767433665046227,L5_IT,221,Timp3,1,-0.44545454545454544,0.33636363636363625,BICCN_mouse1,m1s5
periph,278719103082957505495451695556513762115,L6_CT,695,Timp3,2,-0.5317002881844379,0.1669061282794475,BICCN_mouse1,m1s6
periph,313049662035251057814770001505612037780,L6_IT,638,Timp3,2,0.4756671899529042,0.16692748829999302,BICCN_mouse1,m1s1
periph,74243479981089799760580205656163404436,L5_ET,365,Timp3,2,0.12362637362637365,0.16712202632532286,BICCN_mouse1,m1s1
periph,37258659677837369646445170099480414701,L23_IT,1259,Timp3,8,0.2519872813990461,0.08853480807095337,BICCN_mouse1,m1s4
periph,313888972503624167831257701538056790638,L6_CT,299,Timp3,1,-0.3422818791946309,0.3355704697986576,BICCN_mouse1,m1s2
periph,271694689712505721617494871480247113276,L5_ET,856,Timp3,1,-0.295906432748538,0.3341130604288495,BICCN_mouse1,m1s4
periph,332763442484771291172039463122870706391,L23_IT,663,Timp3,1,0.9516616314199396,0.3343403826787512,BICCN_mouse1,m1s4
periph,109954044161674160190207731932603690078,L5_IT,221,Timp3,1,0.6454545454545455,0.33636363636363625,BICCN_mouse1,m1s1
periph,62826918387719937734751696957673969980,L6_CT,436,Timp3,3,0.10804597701149424,0.19999577222882828,BICCN_mouse1,m1s5
periph,135841823718596740934425768545819518920,L6_IT,937,Timp3,1,0.5448717948717948,0.3340455840455843,BICCN_mouse1,m1s2
periph,228404590784556732872910453866418802982,Astro,212,Timp3,19,0.2606635071090048,0.04396961947331436,BICCN_mouse1,m1s4
periph,71098590797358804341046377029234598442,Vip,502,Timp3,9,0.18962075848303392,0.0898145643027137,BICCN_mouse1,m1s4
periph,28741403838452706021201919103368963919,L23_IT,484,Timp3,1,-0.6231884057971014,0.3347135955831612,BICCN_mouse1,m1s3
periph,166249480109622953647295129316401458319,L6_CT,733,Timp3,1,-0.00546448087431694,0.3342440801457195,BICCN_mouse1,m1s4
periph,3050486488178552325799927115953418586,Pvalb,1150,Timp3,9,0.4412532637075718,0.09043326804713124,BICCN_mouse1,m1s5
periph,63488818039258128182838161830103270990,VLMC,360,Timp3,25,0.15877437325905291,0.03475356393940204,BICCN_mouse1,m1s2
periph,99122208697292255764721821855689058738,L5_IT,446,Timp3,3,0.1820224719101124,0.19999596010604725,BICCN_mouse1,m1s3
periph,128382417183559745536902529579075810700,L5_IT,784,Timp3,1,0.9821200510855684,0.3341847594721157,BICCN_mouse1,m1s4
periph,146559946012670293872496290379932642212,L6_CT,478,Timp3,1,-0.4884696016771489,0.3347309573724665,BICCN_mouse1,m1s4
periph,141984771586660185831397741708754313170,Pvalb,430,Timp3,3,-0.011655011655011656,0.1999956531425061,BICCN_mouse1,m1s5
periph,127226294850079966635659114251275789356,L23_IT,708,Timp3,1,0.4681753889674682,0.33427628477133403,BICCN_mouse1,m1s4
periph,50849654631686395883552378537381713921,Pvalb,644,Timp3,1,0.9968895800933126,0.33437013996889586,BICCN_mouse1,m1s4
periph,24061498771830034400531486615481322436,Lamp5,398,Timp3,2,0.6599496221662469,0.16708436700949836,BICCN_mouse1,m1s4
periph,60082431376506972885454307398746404645,L6_CT,232,Timp3,1,0.4978354978354978,0.33621933621933603,BICCN_mouse1,m1s2
periph,170524472513540394307857235352733234078,L6_IT,303,Timp3,2,0.40728476821192056,0.1672148882358959,BICCN_mouse1,m1s3
periph,188443588441622882140738502639808836368,L6_CT,224,Timp3,1,0.937219730941704,0.33632286995515703,BICCN_mouse1,m1s2
periph,126473019017004257630927918288506527786,L23_IT,406,Timp3,1,0.8617283950617284,0.33497942386831303,BICCN_mouse1,m1s1
periph,289863261556257180485307842860351030683,L6_IT,924,Timp3,3,0.943661971830986,0.19999906095461026,BICCN_mouse1,m1s2
periph,53290573387883143054167319563276009410,L23_IT,467,Timp3,1,-0.4120171673819743,0.334763948497854,BICCN_mouse1,m1s4
periph,183235571827667476154862124264529177217,L23_IT,974,Timp3,3,0.10585817060637204,0.1999991549852176,BICCN_mouse1,m1s2
periph,211003066188025906510137766147098527504,L6_IT,471,Timp3,12,0.02127659574468085,0.06466493217059087,BICCN_mouse1,m1s2
periph,179100505708300815225609830998274699970,L5_IT,729,Timp3,1,0.6456043956043956,0.33424908424908417,BICCN_mouse1,m1s4
periph,162962753674490557288992358450886311230,L5_IT,405,Timp3,1,0.9207920792079208,0.3349834983498348,BICCN_mouse1,m1s1
periph,321112747591928606539231319280869571225,Sst,840,Timp3,1,0.3849821215733015,0.3341279300754866,BICCN_mouse1,m1s5
periph,240358214222073138879303719341112741354,L5_IT,870,Timp3,3,0.3509781357882624,0.19999894062325785,BICCN_mouse1,m1s4
periph,22910013756275504151129537296530122511,L5_IT,1011,Timp3,2,-0.5673267326732673,0.1668313564029664,BICCN_mouse1,m1s5
periph,319142548269056421984304521811532221286,L6_IT,224,Timp3,3,-0.5515695067264574,0.19998391280741606,BICCN_mouse1,m1s2
periph,58067320419991254026006496968402564118,L6_IT,692,Timp3,1,-0.678726483357453,0.33429811866859604,BICCN_mouse1,m1s4
periph,132081582992096908746333402426758270024,SMC,666,Timp3,38,0.013533834586466164,0.023072846952546192,BICCN_mouse1,m1s4
periph,207986874742328688445227523584994227286,L6_IT_Car3,645,Timp3,1,0.059006211180124224,0.3343685300207041,BICCN_mouse1,m1s4
periph,172388748428224205843818898331485180382,Sst,617,Timp3,1,0.032467532467532464,0.33441558441558444,BICCN_mouse1,m1s4
periph,228950641196007920617091132352316553270,VLMC,318,Timp3,21,-0.13564668769716087,0.04099215704768898,BICCN_mouse1,m1s4
periph,335600090469378803953400455812989799390,SMC,200,Timp3,18,-0.1407035175879397,0.04375726822422083,BICCN_mouse1,m1s1
periph,157096881136405709795728911402791018857,L5_IT,392,Timp3,3,-0.5038363171355499,0.19999476717185252,BICCN_mouse1,m1s5
periph,311419193430791897717653204870218149373,L6_IT,345,Timp3,2,0.7412790697674418,0.16714834595276712,BICCN_mouse1,m1s1
periph,110527932272998279691582610842859973075,L6_IT,464,Timp3,2,-0.2311015118790497,0.16702508291777302,BICCN_mouse1,m1s5
periph,237749010472429361195856894028182099319,Sncg,618,Timp3,6,0.34521880064829824,0.10661908877250006,BICCN_mouse1,m1s2
periph,307318169368569362683377049707237022649,L6_IT,259,Timp3,1,0.2325581395348837,0.3359173126614987,BICCN_mouse1,m1s4
periph,290206085103556870348385639737220523890,L23_IT,488,Timp3,2,-0.04928131416837783,0.16700749254750868,BICCN_mouse1,m1s5
periph,164322446430525629884071410949653052372,L23_IT,242,Timp3,1,-0.3941908713692946,0.33609958506224064,BICCN_mouse1,m1s1
periph,321984675699549425527768849782064051814,L5_IT,639,Timp3,2,0.006269592476489028,0.16692708077423302,BICCN_mouse1,m1s5
periph,262360186456686217262957594426831613740,OPC,280,Timp3,4,0.04301075268817205,0.13284515872098254,BICCN_mouse1,m1s4
periph,8158691594438959534611378683924362060,L23_IT,719,Timp3,3,0.7604456824512534,0.19999844818087995,BICCN_mouse1,m1s1
periph,272977597399822923423129245476640331884,Oligo,221,Timp3,1,-0.8818181818181818,0.33636363636363625,BICCN_mouse1,m1s2
periph,330838530930808856456206994924517407906,Oligo,299,Timp3,5,0.1610738255033557,0.14188550065312375,BICCN_mouse1,m1s6
periph,104286098800052885817593919157834831343,L5_IT,538,Timp3,1,-0.30726256983240224,0.33457479826194925,BICCN_mouse1,m1s6
periph,228973965234531316545112261490529828963,L23_IT,733,Timp3,1,0.2185792349726776,0.3342440801457195,BICCN_mouse1,m1s5
periph,251567278736165039664396168843225979817,L6_CT,775,Timp3,2,0.00516795865633075,0.16688144186491624,BICCN_mouse1,m1s3
periph,20009416883496172457528681172529797311,L23_IT,456,Timp3,2,0.7142857142857143,0.16703135692146714,BICCN_mouse1,m1s6
periph,112863335136944318083292847911805185954,Lamp5,736,Timp3,2,0.9455782312925172,0.16689280700942455,BICCN_mouse1,m1s2
periph,309340685150621405353676449630939304061,L23_IT,300,Timp3,1,0.9464882943143812,0.33556298773690085,BICCN_mouse1,m1s4
periph,280470229781348515290113810854181651365,L23_IT,516,Timp3,1,-0.06019417475728155,0.3346278317152105,BICCN_mouse1,m1s5
periph,145462117970079667465588313429499810295,L23_IT,642,Timp3,2,0.1216848673946958,0.16692586580218252,BICCN_mouse1,m1s5
periph,206742647085311365113393003750922273979,Oligo,311,Timp3,1,0.9806451612903224,0.3354838709677422,BICCN_mouse1,m1s2
periph,39373751252309956942520141798646180849,VLMC,1021,Timp3,51,0.02549019607843137,0.017978208671555942,BICCN_mouse1,m1s4
periph,289116646733797894990449795926289419525,Sncg,599,Timp3,4,0.7558528428093646,0.13310813078153486,BICCN_mouse1,m1s6
periph,232283475712173855974814691092545313720,Oligo,550,Timp3,5,-0.6320582877959927,0.14233292429117927,BICCN_mouse1,m1s5
periph,35107979101196085972270333727621936157,L5_IT,226,Timp3,1,0.6177777777777778,0.3362962962962965,BICCN_mouse1,m1s3
periph,274981707355950170186617263878384021362,L5_IT,466,Timp3,2,0.546236559139785,0.16702354800169592,BICCN_mouse1,m1s5
periph,323126355300976819210569238444604156375,VLMC,240,Timp3,13,0.196652719665272,0.06384925567362852,BICCN_mouse1,m1s2
periph,286050286403792732608683515371496161888,L23_IT,603,Timp3,2,0.473421926910299,0.1669426018108704,BICCN_mouse1,m1s5
periph,89637077557413191925491536343526030446,L5_IT,282,Timp3,1,0.12455516014234876,0.3357058125741398,BICCN_mouse1,m1s1
periph,88613892764800875811271122368950353807,L23_IT,785,Timp3,1,0.9056122448979592,0.3341836734693875,BICCN_mouse1,m1s2
periph,27973586575616090552156999052631099041,L5_IT,504,Timp3,1,-0.6421471172962226,0.3346587143803844,BICCN_mouse1,m1s4
periph,195349446566936266626633998814794660502,L6_CT,415,Timp3,1,1.0,0.3349436392914653,BICCN_mouse1,m1s6
periph,21431346051941958659985541724409111472,L23_IT,578,Timp3,4,-0.26863084922010394,0.1330998501181934,BICCN_mouse1,m1s5
periph,312483011390053589183983242765393981711,L23_IT,727,Timp3,1,0.9944903581267218,0.3342516069788793,BICCN_mouse1,m1s5
periph,328220112472946174081122838109290575468,L6_CT,457,Timp3,1,0.6622807017543859,0.33479532163742665,BICCN_mouse1,m1s2
periph,178080745286367662805272548788263506399,L5_IT,747,Timp3,1,-0.8981233243967829,0.3342269883824843,BICCN_mouse1,m1s5
periph,44603704822923451021499912760800693598,L5_IT,435,Timp3,1,0.1382488479262673,0.3348694316436249,BICCN_mouse1,m1s2
periph,311661301048432920557533656349309505564,L23_IT,609,Timp3,1,0.9901315789473684,0.3344298245614037,BICCN_mouse1,m1s1
periph,87318206058008882409391630118560388204,L6_CT,418,Timp3,1,0.9424460431654677,0.33493205435651463,BICCN_mouse1,m1s1
periph,317425051669789893321885497095237755677,L6_CT,838,Timp3,7,0.5794504181600956,0.11057821094948066,BICCN_mouse1,m1s5
periph,201928251088483374537569007103653731650,VLMC,504,Timp3,21,0.40357852882703776,0.041915504982036215,BICCN_mouse1,m1s4
periph,206555626382090940282740804784777489231,Sst,665,Timp3,2,0.16566265060240964,0.16691691464653768,BICCN_mouse1,m1s2
periph,300068882233192224781740312124292440796,L5_IT,380,Timp3,1,-0.6306068601583114,0.3350923482849606,BICCN_mouse1,m1s5
periph,203496111860047183892482299462113566730,L5_ET,629,Timp3,1,-0.6401273885350318,0.3343949044585988,BICCN_mouse1,m1s3
periph,332341150604518048366699926552140909592,L5_IT,291,Timp3,1,-0.9034482758620691,0.33563218390804594,BICCN_mouse1,m1s6
periph,171712392012978638468531634420349003906,L23_IT,570,Timp3,1,0.4305799648506151,0.3345049794961922,BICCN_mouse1,m1s5
periph,161966983286447097141221216554527489553,L23_IT,351,Timp3,1,0.9657142857142856,0.3352380952380952,BICCN_mouse1,m1s5
periph,335033340383151517461816821107032943297,L23_IT,561,Timp3,1,0.9678571428571427,0.3345238095238094,BICCN_mouse1,m1s6
periph,47484002899862839861450561611117018897,L23_IT,271,Timp3,1,-0.4962962962962963,0.3358024691358025,BICCN_mouse1,m1s4
periph,32301179244962574347124013501412024384,L6_CT,380,Timp3,2,0.5593667546174143,0.1671040998043735,BICCN_mouse1,m1s3
periph,219952936743428164585631424735059696194,Astro,216,Timp3,12,-0.2790697674418605,0.0631426550734285,BICCN_mouse1,m1s4
periph,202771884997636775215388316650122740480,L6_CT,667,Timp3,1,0.5375375375375375,0.3343343343343345,BICCN_mouse1,m1s5
periph,187491377526286037735873697672886299020,L23_IT,694,Timp3,2,0.6190476190476191,0.16690647282277873,BICCN_mouse1,m1s1
periph,277645105857872619570493288689691838294,L23_IT,613,Timp3,2,0.15196078431372548,0.16693810785025648,BICCN_mouse1,m1s6
periph,303491681216180365443223071772743394949,L6_IT_Car3,1058,Timp3,2,0.6017029328287606,0.1668240472804182,BICCN_mouse1,m1s4
periph,30594915624716579683203552502123857894,L23_IT,801,Timp3,3,0.22,0.19999875000000006,BICCN_mouse1,m1s5
periph,271894894293148519158661272065662159485,L23_IT,439,Timp3,1,-0.5251141552511416,0.33485540334855396,BICCN_mouse1,m1s5
periph,296672923880605817636441242794354471815,L6_IT,638,Timp3,2,0.82574568288854,0.16692748829999302,BICCN_mouse1,m1s2
periph,284388669695449121746691961510791616587,L5_IT,724,Timp3,1,-0.30567081604426005,0.33425541724296937,BICCN_mouse1,m1s5
periph,45086655956805884401522030724236333553,OPC,299,Timp3,7,0.026845637583892617,0.10960467246220136,BICCN_mouse1,m1s5
periph,309584496180162510075455007788849642896,L23_IT,363,Timp3,1,-0.8066298342541437,0.3351749539594844,BICCN_mouse1,m1s2
periph,16427840187603694765147241974753050135,SMC,211,Timp3,12,-0.4619047619047619,0.06307542797338715,BICCN_mouse1,m1s1
periph,13070300665538390498490917530088667971,Oligo,276,Timp3,4,-0.5054545454545455,0.13283790633608808,BICCN_mouse1,m1s2
periph,114786894722574749406110935946987185520,L6_CT,809,Timp3,3,0.7524752475247525,0.1999987746299382,BICCN_mouse1,m1s4
periph,67376958795978136067179361576207686870,Astro,205,Timp3,12,-0.0784313725490196,0.06299035451284586,BICCN_mouse1,m1s4
periph,34588300767483404531004001836749839444,L6_CT,250,Timp3,2,-0.12048192771084335,0.16733063445213234,BICCN_mouse1,m1s6
periph,307867684047212585549474786915158291995,Pvalb,1186,Timp3,2,0.8784810126582279,0.16680707626389418,BICCN_mouse1,m1s4
periph,81276110607349871581542128754650170773,L23_IT,515,Timp3,3,0.6108949416342413,0.19999697194507107,BICCN_mouse1,m1s2
periph,40102754903858107554041033468738505982,L23_IT,432,Timp3,1,0.962877030162413,0.3348801237432329,BICCN_mouse1,m1s1
periph,38539204809441310078289383080560438790,L5_IT,696,Timp3,1,0.4302158273381295,0.3342925659472423,BICCN_mouse1,m1s6
periph,122048945751806200259775221797766723793,L23_IT,270,Timp3,1,0.6654275092936803,0.3358116480793061,BICCN_mouse1,m1s3
periph,60888503246450902172437505823125491265,L6_IT,591,Timp3,1,0.4542372881355932,0.3344632768361585,BICCN_mouse1,m1s4
periph,37012743324722923773648345048198039515,L6_IT,585,Timp3,2,0.011986301369863013,0.16695107743791832,BICCN_mouse1,m1s2
periph,126589742230684268228614815046612626441,L23_IT,551,Timp3,2,-0.4381818181818182,0.16696859504132242,BICCN_mouse1,m1s5
periph,163170745519877307886282134422103586271,OPC,680,Timp3,16,-0.11487481590574375,0.05128309161904752,BICCN_mouse1,m1s5
periph,161997728568031349005662708489153453479,SMC,957,Timp3,56,0.2604602510460251,0.015997779011330874,BICCN_mouse1,m1s2
periph,202321419925185510830315204623748078994,L5_ET,1664,Timp3,3,-0.10643415514131087,0.19999971072860603,BICCN_mouse1,m1s4
periph,34608020456208526435647507463406863947,L23_IT,827,Timp3,1,-0.8668280871670703,0.3341404358353512,BICCN_mouse1,m1s5
periph,169922930045398820246650062921932184935,VLMC,590,Timp3,43,0.15449915110356535,0.020707692337256424,BICCN_mouse1,m1s2
periph,276580444536522414445681544092346903740,L6_IT,304,Timp3,1,-0.049504950495049514,0.3355335533553357,BICCN_mouse1,m1s2
periph,12090477113742951961265506282131118709,L5_ET,984,Timp3,3,0.7965412004069176,0.19999917209033727,BICCN_mouse1,m1s2
periph,31577624553128370502999153099772201545,Astro,362,Timp3,26,-0.21606648199445985,0.032187189069042346,BICCN_mouse1,m1s2
periph,338754317197359289954118252091630175235,L23_IT,492,Timp3,1,-0.13238289205702647,0.33469110658520035,BICCN_mouse1,m1s5
periph,52566002787128725787817963810821330173,L5_IT,510,Timp3,1,-0.1512770137524558,0.3346430910281596,BICCN_mouse1,m1s4
periph,105764459291070317247191692189108753802,Oligo,220,Timp3,1,-0.7899543378995434,0.3363774733637748,BICCN_mouse1,m1s5
periph,316926591817231955418514363339110646952,L23_IT,487,Timp3,1,0.16872427983539096,0.3347050754458161,BICCN_mouse1,m1s2
periph,298042620753280527770185260323768239775,L6_CT,648,Timp3,7,0.17156105100463678,0.11042099482386236,BICCN_mouse1,m1s5
periph,325248380951050257964273228753917238761,L23_IT,483,Timp3,1,0.1037344398340249,0.3347164591977871,BICCN_mouse1,m1s1
periph,257437739918521036794553536495254495694,L23_IT,638,Timp3,1,0.4976452119309262,0.3343799058084772,BICCN_mouse1,m1s2
periph,11352414025465677562938725069830602295,Vip,575,Timp3,6,0.08536585365853659,0.1065796251363638,BICCN_mouse1,m1s5
periph,205326732855269004579294465476197573880,Sst,428,Timp3,1,-0.9437939110070258,0.3348946135831383,BICCN_mouse1,m1s3
periph,22636548831996398844901380939392057495,Endo,377,Timp3,28,0.018617021276595744,0.030031727572157774,BICCN_mouse1,m1s4
periph,211487989906032212554501736148561935006,L5_IT,833,Timp3,1,-0.9110576923076924,0.33413461538461503,BICCN_mouse1,m1s2
periph,40379146948371073811564820269062490023,Pvalb,1213,Timp3,2,-0.36303630363036304,0.16680395349766008,BICCN_mouse1,m1s2
periph,287249030563347641301937438290822390177,Lamp5,720,Timp3,1,-1.0,0.3342605470560965,BICCN_mouse1,m1s3
periph,241785341256864834351525365954756336224,L23_IT,673,Timp3,2,0.8407738095238095,0.16691394439720345,BICCN_mouse1,m1s4
periph,223784946340721278152680449390432352301,L6_CT,253,Timp3,1,-0.2936507936507937,0.33597883597883604,BICCN_mouse1,m1s4
periph,243157448488008634529870815694680169870,L23_IT,377,Timp3,1,0.7234042553191491,0.3351063829787235,BICCN_mouse1,m1s2
periph,139293969295672857597476186427289606515,Sst,354,Timp3,5,0.036827195467422094,0.14203858240003303,BICCN_mouse1,m1s5
periph,229369531041095781648987979525341242173,L56_NP,961,Timp3,2,0.134375,0.16683991608796264,BICCN_mouse1,m1s2
periph,233772605489502921950874646801060003579,L56_NP,683,Timp3,4,0.3372434017595308,0.13313610994057512,BICCN_mouse1,m1s2
periph,249347096197841517847624310583571015621,L23_IT,569,Timp3,2,0.9964788732394366,0.1669590607022415,BICCN_mouse1,m1s4
periph,316316961805255942068236323643694381186,L6_IT_Car3,377,Timp3,2,-0.2792553191489361,0.16710757129923035,BICCN_mouse1,m1s2
periph,234753994095369163527654845344010296676,L23_IT,207,Timp3,2,0.033980582524271837,0.16746787318943052,BICCN_mouse1,m1s6
periph,61605019097543847443562524987679660535,L6_CT,308,Timp3,2,0.2312703583061889,0.16720601810098784,BICCN_mouse1,m1s2
periph,38811346836600612615386148164557758256,L6_CT,425,Timp3,2,-0.3466981132075472,0.16705789426842305,BICCN_mouse1,m1s5
